State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,# Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,# Uninsured Adults,% Excessive Drinking,,,,STNAME,CTYNAME,POPESTIMATE2022,,TRUE
Kentucky,Breathitt,42,4.7,37,1663,17,21,22,68.4,33005,493,15,,,,Kentucky,Boyle,30904,,TRUE
Kentucky,Breckinridge,39,7.5,32,706,14,19,29,76,50012,964,17,,,,Kentucky,Bracken,8452,,TRUE
Kentucky,Bullitt,38,7.7,30,7133,12,18,69,78.1,68630,3106,19,,,,Kentucky,Breathitt,13351,,TRUE
Kentucky,Butler,39,7.3,33,613,14,19,21,73,49288,792,17,,,,Kentucky,Breckinridge,20943,,TRUE
Kentucky,Caldwell,39,7.6,31,73,14,19,29,74.3,46240,589,17,,,,Kentucky,Bullitt,83836,,TRUE
Kentucky,Calloway,40,7.3,28,2334,13,18,70,76.8,49263,2472,17,,,,Kentucky,Butler,12295,,TRUE
Kentucky,Campbell,38,7.7,27,8044,11,17,91,77.3,71245,3601,20,,,,Kentucky,Caldwell,12570,,TRUE
Kentucky,Carlisle,39,8,34,171,15,20,7,74.7,56804,273,17,,,,Kentucky,Calloway,37685,,TRUE
Kentucky,Carroll,40,,36,,15,20,49,71.3,49814,576,17,,,,Kentucky,Campbell,93300,,TRUE
Kentucky,Carter,40,6.7,35,1038,16,20,30,73.5,43538,1414,16,,,,Kentucky,Carlisle,4720,,TRUE
Kentucky,Casey,40,6.7,39,886,18,21,,74.5,38320,917,16,,,,Kentucky,Carroll,10938,,TRUE
Kentucky,Christian,38,6.2,33,10745,15,19,63,73.8,48416,3324,15,,,,Kentucky,Carter,26395,,TRUE
Kentucky,Clark,35,7.5,30,1759,13,18,77,74.1,60774,1650,17,,,,Kentucky,Casey,15920,,TRUE
Kentucky,Clay,44,4.7,40,2993,19,22,99,70.7,30700,931,16,,,,Kentucky,Christian,73037,,TRUE
Kentucky,Clinton,40,7.5,38,112,17,21,52,74.1,36865,641,16,,,,Kentucky,Clark,37061,,TRUE
Kentucky,Crittenden,38,7.6,32,443,14,19,57,73.2,46263,464,18,,,,Kentucky,Clay,19913,,TRUE
Kentucky,Cumberland,40,7.7,34,55,15,20,7,74.9,39511,295,17,,,,Kentucky,Clinton,9123,,TRUE
Kentucky,Daviess,40,7.6,29,5434,13,18,87,76.5,59304,4703,17,,,,Kentucky,Crittenden,8981,,TRUE
Kentucky,Edmonson,41,7.4,35,245,15,20,41,76.1,47734,783,17,,,,Kentucky,Cumberland,5946,,TRUE
Kentucky,Elliott,42,,37,,17,20,12,77.5,34491,221,16,,,,Kentucky,Daviess,103222,,TRUE
Kentucky,Estill,40,6.7,38,5,17,21,61,72.2,41843,709,16,,,,Kentucky,Edmonson,12269,,TRUE
Kentucky,Fayette,33,7.8,29,20831,11,17,99,78.1,61269,18280,17,,,,Kentucky,Elliott,7293,,TRUE
Kentucky,Fleming,40,7.2,34,445,15,20,50,74.6,50025,709,17,,,,Kentucky,Estill,14044,,TRUE
Kentucky,Floyd,43,6.3,36,1063,17,21,26,70.3,36253,1538,16,,,,Kentucky,Fayette,320347,,TRUE
Kentucky,Franklin,37,7.4,28,4347,12,18,76,75.6,60517,2731,17,,,,Kentucky,Fleming,15288,,TRUE
Kentucky,Fulton,43,7.3,37,2,16,20,75,69.1,35630,270,15,,,,Kentucky,Floyd,34978,,TRUE
Kentucky,Gallatin,39,,33,,14,19,40,72.8,57345,561,17,,,,Kentucky,Franklin,51607,,TRUE
Kentucky,Garrard,39,,30,,13,19,60,76.1,54882,1015,17,,,,Kentucky,Fulton,6382,,TRUE
Kentucky,Grant,38,8,30,571,13,19,63,73.6,61078,1333,17,,,,Kentucky,Gallatin,8763,,TRUE
Kentucky,Graves,39,7.1,32,2884,14,19,32,74.9,49668,1993,17,,,,Kentucky,Garrard,17589,,TRUE
Kentucky,Grayson,41,6.3,36,2461,16,20,21,73.7,45695,1320,17,,,,Kentucky,Grant,25502,,TRUE
Kentucky,Green,42,6.9,36,473,16,21,,74.7,42569,723,16,,,,Kentucky,Graves,36412,,TRUE
Kentucky,Greenup,38,7,30,2574,13,19,80,73.8,54292,1355,19,,,,Kentucky,Grayson,26631,,TRUE
Kentucky,Hancock,36,7.8,31,427,13,19,22,75.9,60897,370,18,,,,Kentucky,Green,11365,,TRUE
Kentucky,Hardin,39,7.5,28,9415,12,18,79,76,61224,5373,17,,,,Kentucky,Greenup,35403,,TRUE
Kentucky,Harlan,45,5.4,40,848,19,22,55,69.1,31116,998,16,,,,Kentucky,Hancock,9021,,TRUE
Kentucky,Harrison,38,7.5,31,878,14,19,35,74.5,58535,894,18,,,,Kentucky,Hardin,111862,,TRUE
Kentucky,Hart,41,7.1,35,825,16,20,28,74.8,50074,1133,16,,,,Kentucky,Harlan,25662,,TRUE
Kentucky,Henderson,41,7.4,30,1478,13,19,71,75.4,56142,1911,18,,,,Kentucky,Harrison,19103,,TRUE
Kentucky,Henry,41,7.8,32,181,14,20,18,74.9,56593,894,18,,,,Kentucky,Hart,19600,,TRUE
Kentucky,Hickman,41,7.8,34,61,15,19,8,74.6,49328,243,17,,,,Kentucky,Henderson,44046,,TRUE
Kentucky,Hopkins,42,6.9,33,3449,14,19,58,74.2,49883,1982,17,,,,Kentucky,Henry,15771,,TRUE
Kentucky,Jackson,43,6,38,500,18,21,67,71.9,36997,677,16,,,,Kentucky,Hickman,4422,,TRUE
Kentucky,Jefferson,36,7.8,27,48030,12,17,91,75.2,60636,30468,18,,,,Kentucky,Hopkins,44812,,TRUE
Kentucky,Jessamine,35,7.7,28,3738,12,18,88,77.2,61652,2735,18,,,,Kentucky,Jackson,12973,,TRUE
Kentucky,Johnson,41,6.9,34,422,16,20,60,71.9,41013,945,17,,,,Kentucky,Jefferson,773399,,TRUE
Kentucky,Kenton,35,7.9,28,11624,12,18,85,76.4,70693,7282,20,,,,Kentucky,Jessamine,54254,,TRUE
Kentucky,Knott,41,6.3,37,99,18,21,13,71.2,34051,630,15,,,,Kentucky,Johnson,22244,,TRUE
Kentucky,Knox,46,4.8,38,5708,18,21,34,72.1,32646,1466,15,,,,Kentucky,Kenton,170313,,TRUE
Kentucky,Larue,41,7.3,31,958,14,19,56,74.6,54470,713,17,,,,Kentucky,Knott,13874,,TRUE
Kentucky,Laurel,40,6.4,34,6578,15,20,70,74.3,48950,3254,17,,,,Kentucky,Knox,29791,,TRUE
Kentucky,Lawrence,37,6.5,36,906,16,21,16,72.2,42750,802,17,,,,Kentucky,Larue,15163,,TRUE
Kentucky,Lee,42,6.4,41,1,19,21,80,69.2,29143,277,16,,,,Kentucky,Laurel,62885,,TRUE
Kentucky,Leslie,41,5.7,37,558,17,21,100,70.3,32682,399,16,,,,Kentucky,Lawrence,16109,,TRUE
Kentucky,Letcher,44,,36,,17,21,70,70.4,34897,1006,16,,,,Kentucky,Lee,7261,,TRUE
Kentucky,Lewis,42,6.8,38,75,18,22,22,71.3,40508,657,16,,,,Kentucky,Leslie,10093,,TRUE
Kentucky,Lincoln,41,6.8,35,2204,15,20,40,73.1,44399,1227,17,,,,Kentucky,Letcher,20893,,TRUE
Kentucky,Livingston,38,7.3,30,634,13,19,43,74.7,48371,412,17,,,,Kentucky,Lewis,12954,,TRUE
Kentucky,Logan,40,7.8,32,902,14,19,43,74.8,53519,1428,17,,,,Kentucky,Lincoln,24360,,TRUE
Kentucky,Lyon,37,7.9,29,85,12,17,64,75.4,56445,286,18,,,,Kentucky,Livingston,8963,,TRUE
Kentucky,McCracken,38,6.7,30,9948,13,18,89,75.6,60504,2721,17,,,,Kentucky,Logan,27877,,TRUE
Kentucky,McCreary,45,6.5,41,343,19,21,100,71.9,32938,743,15,,,,Kentucky,Lyon,9101,,TRUE
Kentucky,McLean,38,8.2,29,98,13,19,2,75.7,53102,458,18,,,,Kentucky,McCracken,67490,,TRUE
Kentucky,Madison,36,6.9,27,9950,13,18,74,75.6,54498,4323,17,,,,Kentucky,McCreary,16701,,TRUE
Kentucky,Magoffin,42,5.6,39,193,18,22,6,71.2,34423,677,15,,,,Kentucky,McLean,9105,,TRUE
Kentucky,Marion,39,6.8,34,1426,15,20,49,74.4,51523,894,17,,,,Kentucky,Madison,95187,,TRUE
Kentucky,Marshall,38,8.3,27,904,12,18,53,75.1,57802,1518,19,,,,Kentucky,Magoffin,11357,,TRUE
Kentucky,Martin,40,6.9,34,106,15,19,36,72.8,29387,392,17,,,,Kentucky,Marion,19775,,TRUE
Kentucky,Mason,39,7.1,31,1214,13,19,65,73.4,49924,826,17,,,,Kentucky,Marshall,31777,,TRUE
Kentucky,Meade,38,7.7,29,1651,12,18,59,75.8,58839,1378,18,,,,Kentucky,Martin,11095,,TRUE
Kentucky,Menifee,40,7.2,35,17,16,20,84,75.3,38928,323,16,,,,Kentucky,Mason,16930,,TRUE
Kentucky,Mercer,40,7.7,30,1148,13,18,41,74.7,53336,1055,18,,,,Kentucky,Meade,30001,,TRUE
Kentucky,Metcalfe,41,7.4,35,48,16,20,60,73.9,42755,482,17,,,,Kentucky,Menifee,6250,,TRUE
Kentucky,Monroe,40,7.2,36,189,16,20,44,73.1,41638,625,16,,,,Kentucky,Mercer,22902,,TRUE
Kentucky,Montgomery,40,7,33,1675,14,19,42,75,51831,1452,17,,,,Kentucky,Metcalfe,10370,,TRUE
Kentucky,Morgan,41,7,35,577,15,19,51,74.3,47131,565,16,,,,Kentucky,Monroe,11355,,TRUE
Kentucky,Muhlenberg,40,7.3,32,1628,14,19,51,74.7,45883,1412,18,,,,Kentucky,Montgomery,28367,,TRUE
Kentucky,Nelson,38,8.6,27,571,11,18,62,76,62036,2052,18,,,,Kentucky,Morgan,14120,,TRUE
Kentucky,Nicholas,39,7.3,35,21,16,20,8,73.5,46547,386,17,,,,Kentucky,Muhlenberg,30455,,TRUE
Kentucky,Ohio,38,7.8,32,687,14,19,25,75.3,55432,1199,17,,,,Kentucky,Nelson,47392,,TRUE
Kentucky,Oldham,36,9.2,22,3041,9,15,92,79.8,109181,1798,20,,,,Kentucky,Nicholas,7805,,TRUE
Kentucky,Owen,38,7.6,32,482,14,19,46,74.5,55321,649,18,,,,Kentucky,Ohio,23527,,TRUE
Kentucky,Owsley,41,6.3,37,66,17,21,84,67.4,29365,168,16,,,,Kentucky,Oldham,69431,,TRUE
Kentucky,Pendleton,40,8,32,30,13,19,33,72.3,56036,764,18,,,,Kentucky,Owen,11290,,TRUE
Kentucky,Perry,41,7.1,34,236,15,20,42,67,36528,976,16,,,,Kentucky,Owsley,3929,,TRUE
Kentucky,Pike,38,6.9,36,38,16,20,40,72,38066,2759,16,,,,Kentucky,Pendleton,14676,,TRUE
Kentucky,Powell,37,7.3,32,0,15,20,87,69.4,40116,560,17,,,,Kentucky,Perry,27361,,TRUE
Kentucky,Pulaski,41,6.6,35,4978,15,20,50,73.9,45532,2997,16,,,,Kentucky,Pike,56286,,TRUE
Kentucky,Robertson,40,4.5,33,670,15,20,2,73.7,51177,94,17,,,,Kentucky,Powell,13083,,TRUE
Kentucky,Rockcastle,40,7.5,35,41,16,20,27,73.7,43378,656,17,,,,Kentucky,Pulaski,65795,,TRUE
Kentucky,Rowan,40,7.1,32,314,15,20,97,75.8,52451,1119,16,,,,Kentucky,Robertson,2229,,TRUE
Kentucky,Russell,40,7.2,33,420,15,20,76,73.2,40454,979,17,,,,Kentucky,Rockcastle,16242,,TRUE
Kentucky,Scott,34,8,26,3430,11,17,79,77,71961,2352,18,,,,Kentucky,Rowan,24388,,TRUE
Kentucky,Shelby,38,8.9,28,144,12,18,70,77.6,72524,2581,18,,,,Kentucky,Russell,18178,,TRUE
Kentucky,Simpson,37,7.7,30,1176,13,19,61,73.5,58531,1008,18,,,,Kentucky,Scott,59099,,TRUE
Kentucky,Spencer,35,,26,,11,18,40,77.3,91160,869,19,,,,Kentucky,Shelby,48886,,TRUE
Kentucky,Taylor,38,7.5,29,706,13,19,68,74.7,50258,1062,18,,,,Kentucky,Simpson,19949,,TRUE
Kentucky,Todd,38,7.6,33,406,14,19,2,75,51189,947,17,,,,Kentucky,Spencer,20204,,TRUE
Kentucky,Trigg,39,7.8,30,229,13,18,60,75.7,52511,640,18,,,,Kentucky,Taylor,26407,,TRUE
Kentucky,Trimble,38,,31,,13,19,42,75,62902,394,17,,,,Kentucky,Todd,12404,,TRUE
Kentucky,Union,40,5.9,32,2998,14,19,69,75.2,50862,805,17,,,,Kentucky,Trigg,14332,,TRUE
Kentucky,Warren,37,7.6,30,6210,13,18,64,76.7,59223,7716,17,,,,Kentucky,Trimble,8539,,TRUE
Kentucky,Washington,39,7.7,31,605,13,18,18,75.6,64733,718,18,,,,Kentucky,Union,12961,,TRUE
Kentucky,Wayne,40,6.6,36,2050,16,20,31,75.8,38651,997,16,,,,Kentucky,Warren,139843,,TRUE
Kentucky,Webster,40,6.3,34,1443,15,20,28,74.1,52575,791,17,,,,Kentucky,Washington,12061,,TRUE
Kentucky,Whitley,36,7.1,33,875,15,20,74,70.9,37530,1607,17,,,,Kentucky,Wayne,19681,,TRUE
Kentucky,Wolfe,44,5.3,43,198,21,23,31,68,34749,320,15,,,,Kentucky,Webster,12726,,TRUE
Kentucky,Woodford,36,7.6,25,3012,11,17,83,77.6,76942,1257,19,,,,Kentucky,Whitley,36873,,TRUE
Louisiana,,38,5,28,483383,13,18,76,75.2,52090,316121,22,,,,Kentucky,Wolfe,6400,,FALSE
Louisiana,Acadia,38,7,33,1968,14,20,52,73.6,44648,4415,21,,,,Kentucky,Woodford,27062,,FALSE
Louisiana,Allen,39,6.7,32,2897,13,18,67,73.8,43192,1347,23,,,,Louisiana,Louisiana,4590241,,TRUE
Louisiana,Ascension,31,7.9,27,10651,10,17,69,78.6,75498,6394,23,,,,Louisiana,Acadia Parish,56744,,TRUE
Louisiana,Assumption,41,7.4,35,136,14,20,36,76.5,42404,1449,21,,,,Louisiana,Allen Parish,22320,,TRUE
Louisiana,Avoyelles,40,6,35,4866,15,20,35,72.9,38567,2679,21,,,,Louisiana,Ascension Parish,130458,,TRUE
Louisiana,Beauregard,37,6,29,7344,12,18,20,75.2,59550,2595,23,,,,Louisiana,Assumption Parish,20604,,TRUE
Louisiana,Bienville,44,5,38,2799,15,20,33,70.9,38093,794,18,,,,Louisiana,Avoyelles Parish,38751,,TRUE
Louisiana,Bossier,39,7,29,12783,11,17,72,77.1,61225,8201,20,,,,Louisiana,Beauregard Parish,36570,,TRUE
Louisiana,Caddo,44,6,33,40898,13,18,85,73.6,44968,15652,20,,,,Louisiana,Bienville Parish,12641,,TRUE
Louisiana,Calcasieu,39,6.6,31,25120,12,19,78,74.4,57667,11778,22,,,,Louisiana,Bossier Parish,129276,,TRUE
Louisiana,Caldwell,38,7.2,33,392,14,19,73,73.3,39079,768,21,,,,Louisiana,Caddo Parish,229025,,TRUE
Louisiana,Cameron,36,8.1,29,401,12,18,79,80.8,62457,468,23,,,,Louisiana,Calcasieu Parish,202418,,TRUE
Louisiana,Catahoula,41,6.2,34,1416,14,19,15,74.6,38006,574,20,,,,Louisiana,Caldwell Parish,9554,,TRUE
Louisiana,Claiborne,47,5.7,39,2064,16,19,63,74.9,36115,832,18,,,,Louisiana,Cameron Parish,4902,,TRUE
Louisiana,Concordia,43,5.1,38,4327,16,20,52,71.9,36821,1132,19,,,,Louisiana,Catahoula Parish,8566,,TRUE
Louisiana,De Soto,42,6.7,34,2468,13,19,45,75.3,48007,1937,20,,,,Louisiana,Claiborne Parish,13744,,TRUE
Louisiana,East Baton Rouge,38,7,28,51591,11,16,97,75.1,51746,30156,22,,,,Louisiana,Concordia Parish,18116,,TRUE
Louisiana,East Carroll,51,3.4,47,1692,20,21,85,71.3,30288,317,16,,,,Louisiana,De Soto Parish,26853,,TRUE
Louisiana,East Feliciana,40,8.4,31,89,12,17,42,72.4,51296,899,21,,,,Louisiana,East Baton Rouge Parish,450544,,TRUE
Louisiana,Evangeline,42,6,38,2137,16,20,56,72.3,37707,2437,20,,,,Louisiana,East Carroll Parish,6990,,TRUE
Louisiana,Franklin,41,5.9,37,2707,15,20,40,73.1,38439,1459,20,,,,Louisiana,East Feliciana Parish,19135,,TRUE
Louisiana,Grant,42,7.1,31,1973,13,18,71,75.1,50979,1264,22,,,,Louisiana,Evangeline Parish,31986,,TRUE
Louisiana,Iberia,38,6.9,34,4266,13,19,69,73.6,47391,4970,21,,,,Louisiana,Franklin Parish,19308,,TRUE
Louisiana,Iberville,39,7.7,32,656,13,18,59,74.6,47942,1639,20,,,,Louisiana,Grant Parish,22000,,TRUE
Louisiana,Jackson,42,6.5,33,1746,13,18,17,74.7,45481,1053,21,,,,Louisiana,Iberia Parish,68327,,TRUE
Louisiana,Jefferson,38,7.5,30,20897,11,17,96,76.7,56080,35183,22,,,,Louisiana,Iberville Parish,29506,,TRUE
Louisiana,Jefferson Davis,41,6.9,32,2520,12,18,49,73.1,48709,2270,22,,,,Louisiana,Jackson Parish,14839,,TRUE
Louisiana,Lafayette,35,7.3,25,20550,11,17,84,77.8,59062,17566,23,,,,Louisiana,Jefferson Parish,425884,,TRUE
Louisiana,Lafourche,39,7.1,32,8123,13,19,67,76.7,58740,7592,24,,,,Louisiana,Jefferson Davis Parish,32026,,TRUE
Louisiana,La Salle,40,7.1,31,1803,13,18,61,75.1,47205,1114,23,,,,Louisiana,Lafayette Parish,247866,,TRUE
Louisiana,Lincoln,41,5.5,32,9066,13,18,76,76,40384,3298,18,,,,Louisiana,Lafourche Parish,95870,,TRUE
Louisiana,Livingston,39,7.8,26,9993,11,17,62,76.2,71605,9305,23,,,,Louisiana,LaSalle Parish,14729,,TRUE
Louisiana,Madison,47,6.3,41,370,17,20,84,72,33619,563,17,,,,Louisiana,Lincoln Parish,48129,,TRUE
Louisiana,Morehouse,44,5.8,36,3894,15,19,59,70.5,36998,1429,18,,,,Louisiana,Livingston Parish,148425,,TRUE
Louisiana,Natchitoches,42,5.9,34,6040,14,19,71,74.4,43381,2476,18,,,,Louisiana,Madison Parish,9478,,TRUE
Louisiana,Orleans,34,6.4,27,30198,12,17,95,75.9,46188,27456,22,,,,Louisiana,Morehouse Parish,24446,,TRUE
Louisiana,Ouachita,43,6.1,33,23740,13,18,75,73.6,47737,9731,20,,,,Louisiana,Natchitoches Parish,36663,,TRUE
Louisiana,Plaquemines,37,6,30,4684,12,18,40,76.7,68765,2018,21,,,,Louisiana,Orleans Parish,369749,,TRUE
Louisiana,Pointe Coupee,41,6.3,32,2404,13,19,42,75.3,51988,1369,20,,,,Louisiana,Ouachita Parish,157702,,TRUE
Louisiana,Rapides,44,6,33,25172,12,18,72,73.2,47316,9016,20,,,,Louisiana,Plaquemines Parish,22516,,TRUE
Louisiana,Red River,41,7,35,351,14,19,52,72.7,40724,577,19,,,,Louisiana,Pointe Coupee Parish,20151,,TRUE
Louisiana,Richland,43,6.5,35,1408,15,20,52,73.8,39804,1495,19,,,,Louisiana,Rapides Parish,127189,,TRUE
Louisiana,Sabine,39,6.5,33,2921,14,19,38,74.7,44952,1884,21,,,,Louisiana,Red River Parish,7420,,TRUE
Louisiana,St. Bernard,41,5.7,33,5809,14,19,70,74.8,46938,3500,20,,,,Louisiana,Richland Parish,19826,,TRUE
Louisiana,St. Charles,36,7.5,27,5953,10,17,85,76.4,70224,2572,22,,,,Louisiana,Sabine Parish,21985,,TRUE
Louisiana,St. Helena,43,7,35,307,14,19,4,73.7,41937,685,19,,,,Louisiana,St. Bernard Parish,44479,,TRUE
Louisiana,St. James,42,7.5,31,1917,12,18,34,76.2,60466,1000,20,,,,Louisiana,St. Charles Parish,50998,,TRUE
Louisiana,St. John the Baptist,44,7,32,5767,12,18,72,73.8,58548,2595,19,,,,Louisiana,St. Helena Parish,10822,,TRUE
Louisiana,St. Landry,40,6.5,36,9110,15,19,48,71.6,39806,5882,20,,,,Louisiana,St. James Parish,19423,,TRUE
Louisiana,St. Martin,41,7.5,32,2982,13,18,65,75.2,49271,3602,21,,,,Louisiana,St. John the Baptist Parish,39864,,TRUE
Louisiana,St. Mary,37,6.4,34,5680,13,19,85,74,42757,3485,21,,,,Louisiana,St. Landry Parish,81773,,TRUE
Louisiana,St. Tammany,31,7.7,23,18320,10,17,81,77.8,68616,15389,23,,,,Louisiana,St. Martin Parish,51236,,TRUE
Louisiana,Tangipahoa,41,5.8,33,20205,13,18,65,74.6,51596,8941,20,,,,Louisiana,St. Mary Parish,47789,,TRUE
Louisiana,Tensas,47,3.2,40,2043,16,20,17,73.1,31438,286,17,,,,Louisiana,St. Tammany Parish,273263,,TRUE
Louisiana,Terrebonne,42,6.7,32,11835,13,18,89,75.1,59482,10273,22,,,,Louisiana,Tangipahoa Parish,137048,,TRUE
Louisiana,Union,40,6.3,33,3501,13,19,52,74.5,43746,1506,21,,,,Louisiana,Tensas Parish,3846,,TRUE
Louisiana,Vermilion,40,7.5,32,2148,12,18,50,76.1,52070,4797,22,,,,Louisiana,Terrebonne Parish,104786,,TRUE
Louisiana,Vernon,42,5.4,30,11602,12,17,56,74.2,51401,3578,21,,,,Louisiana,Union Parish,20721,,TRUE
Louisiana,Washington,44,6.8,35,1839,14,19,48,71,39363,2777,19,,,,Louisiana,Vermilion Parish,56952,,TRUE
Louisiana,Webster,41,5.4,37,7678,15,20,58,72.9,41436,2382,19,,,,Louisiana,Vernon Parish,47247,,TRUE
Louisiana,West Baton Rouge,39,7.7,28,1733,11,17,88,77.1,67436,1447,21,,,,Louisiana,Washington Parish,45025,,TRUE
Louisiana,West Carroll,40,7.3,33,251,13,19,33,74.4,40812,750,22,,,,Louisiana,Webster Parish,35643,,TRUE
Louisiana,West Feliciana,41,7.4,28,2321,11,16,32,77.9,69086,330,23,,,,Louisiana,West Baton Rouge Parish,28034,,TRUE
Louisiana,Winn,42,7.2,33,860,13,18,72,73.8,44942,793,22,,,,Louisiana,West Carroll Parish,9475,,TRUE
Maine,,31,8.2,20,47048,8,14,66,78.6,64823,82189,19,,,,Louisiana,West Feliciana Parish,15381,,FALSE
Maine,Androscoggin,35,8.1,24,2657,10,15,83,76.8,61411,6506,18,,,,Louisiana,Winn Parish,13205,,TRUE
Maine,Aroostook,35,7.6,28,3490,10,16,51,78.3,51770,4772,17,,,,Maine,Maine,1385340,,TRUE
Maine,Cumberland,26,8.6,17,9894,8,13,85,80.2,80484,15382,20,,,,Maine,Androscoggin,113023,,TRUE
Maine,Franklin,31,8,22,1705,9,15,39,78.2,52295,1918,21,,,,Maine,Aroostook,67255,,TRUE
Maine,Hancock,29,8.5,17,897,9,14,66,79.5,57001,3850,21,,,,Maine,Cumberland,307451,,TRUE
Maine,Kennebec,34,8.2,21,2437,9,15,63,77.9,60449,7214,20,,,,Maine,Franklin,30474,,TRUE
Maine,Knox,30,8.6,18,660,9,15,42,79.3,68786,2399,23,,,,Maine,Hancock,56701,,TRUE
Maine,Lincoln,25,8.5,18,319,8,14,52,80.2,65638,2452,22,,,,Maine,Kennebec,125540,,TRUE
Maine,Oxford,34,7.7,22,3179,10,16,29,77.4,51872,3772,20,,,,Maine,Knox,41164,,TRUE
Maine,Penobscot,34,7.7,23,8859,9,15,60,77.1,56261,9868,19,,,,Maine,Lincoln,36215,,TRUE
Maine,Piscataquis,34,7.6,24,295,11,15,44,77.2,49999,1150,19,,,,Maine,Oxford,59495,,TRUE
Maine,Sagadahoc,31,8.6,17,1004,8,14,72,80.5,75624,2007,21,,,,Maine,Penobscot,153704,,TRUE
Maine,Somerset,33,7.3,26,2036,11,16,37,76.6,51040,3683,18,,,,Maine,Piscataquis,17417,,TRUE
Maine,Waldo,32,8.1,20,1466,9,15,39,78.8,58262,2997,21,,,,Maine,Sagadahoc,37393,,TRUE
Maine,Washington,35,7.3,24,1559,11,16,37,75.5,42755,2588,21,,,,Maine,Somerset,51098,,TRUE
Maine,York,30,8.5,20,6589,8,14,76,79.1,73794,11631,20,,,,Maine,Waldo,40241,,TRUE
Maryland,,31,8.7,21,205286,7,13,92,78.6,90129,286420,15,,,,Maine,Washington,31437,,FALSE
Maryland,Allegany,36,6.7,25,7317,10,16,69,75.5,49236,2339,16,,,,Maine,York,216732,,TRUE
Maryland,Anne Arundel,31,8.7,19,22244,8,13,92,79.1,107281,20045,18,,,,Maryland,Maryland,6164660,,TRUE
Maryland,Baltimore,32,8.3,22,35615,8,15,97,77.5,80159,35877,17,,,,Maryland,Allegany,67267,,TRUE
Maryland,Calvert,34,8.8,19,4641,7,14,82,79.4,117459,2498,18,,,,Maryland,Anne Arundel,593286,,TRUE
Maryland,Caroline,38,7.9,26,1329,10,17,24,76.2,61945,2101,16,,,,Maryland,Baltimore,846161,,TRUE
Maryland,Carroll,29,8.8,18,5028,7,14,85,78.5,102006,4867,19,,,,Maryland,Calvert,94573,,TRUE
Maryland,Cecil,38,7.9,25,6613,9,15,79,75.1,76727,4107,18,,,,Maryland,Caroline,33433,,TRUE
Maryland,Charles,40,8.8,24,7597,8,14,72,77.8,103918,5752,14,,,,Maryland,Carroll,175305,,TRUE
Maryland,Dorchester,40,7.5,27,1627,10,16,69,75.6,54731,1449,16,,,,Maryland,Cecil,104942,,TRUE
Maryland,Frederick,31,8.7,19,7267,7,14,90,80.2,104253,9279,18,,,,Maryland,Charles,170102,,TRUE
Maryland,Garrett,33,7.7,24,1253,9,16,53,77.7,55107,1325,18,,,,Maryland,Dorchester,32726,,TRUE
Maryland,Harford,32,8.5,20,11414,8,14,93,78.5,95951,7159,16,,,,Maryland,Frederick,287079,,TRUE
Maryland,Howard,26,9.1,17,5427,6,11,98,82.7,131412,9202,13,,,,Maryland,Garrett,28579,,TRUE
Maryland,Kent,32,8.3,21,78,9,15,43,77.9,66183,916,19,,,,Maryland,Harford,263867,,TRUE
Maryland,Montgomery,22,8.9,17,17802,6,11,100,84,112352,55716,14,,,,Maryland,Howard,335411,,TRUE
Maryland,Prince George's,37,8.8,23,29867,8,13,97,78.5,89689,73503,12,,,,Maryland,Kent,19320,,TRUE
Maryland,Queen Anne's,30,8.6,18,1725,8,14,72,79.9,94583,1797,20,,,,Maryland,Montgomery,1052521,,TRUE
Maryland,St. Mary's,37,8.4,21,4370,8,14,78,78.3,106539,3988,16,,,,Maryland,Prince George's,946971,,TRUE
Maryland,Somerset,40,7.3,30,1449,11,16,10,75.8,47131,821,15,,,,Maryland,Queen Anne's,51711,,TRUE
Maryland,Talbot,32,8.3,20,1229,8,14,72,79.3,78931,1586,21,,,,Maryland,St. Mary's,114877,,TRUE
Maryland,Washington,37,7.6,26,8104,9,15,81,75.9,65433,6498,16,,,,Maryland,Somerset,24546,,TRUE
Maryland,Wicomico,39,7.2,23,8940,10,16,70,76.1,61848,5930,17,,,,Maryland,Talbot,37932,,TRUE
Maryland,Worcester,32,7.4,23,3103,8,15,82,79.9,70952,2439,18,,,,Maryland,Washington,155590,,TRUE
Maryland,Baltimore City,37,7.5,25,11246,10,16,99,71.8,54068,27226,18,,,,Maryland,Wicomico,104664,,TRUE
Massachusetts,,25,9.2,19,257163,7,13,95,80.2,89577,152349,19,,,,Maryland,Worcester,53866,,FALSE
Massachusetts,Barnstable,26,8.1,16,19747,8,14,93,79.5,82980,4187,24,,,,Maryland,Baltimore city,569931,,TRUE
Massachusetts,Berkshire,25,8.1,20,7890,9,15,89,78,60945,2542,22,,,,Massachusetts,Massachusetts,6981974,,TRUE
Massachusetts,Bristol,27,8.2,23,22462,9,16,91,78.3,72857,15142,21,,,,Massachusetts,Barnstable,232457,,TRUE
Massachusetts,Dukes,25,8.2,17,1460,8,14,97,81.3,79338,548,24,,,,Massachusetts,Berkshire,127859,,TRUE
Massachusetts,Essex,27,8.5,22,30482,9,14,96,79.9,87145,19964,20,,,,Massachusetts,Bristol,580068,,TRUE
